    -0.40   -0.369690319   1.305561150   -1.117405784   -154.3833309220
    -0.35   -0.315710328   1.305240383   -1.112260597   -154.5476219629
    -0.30   -0.263683071   1.306577220   -1.108495398   -154.6603709513
    -0.25   -0.213539155   1.309381247   -1.105991105   -154.7367861869
    -0.20   -0.165526258   1.313425478   -1.104572794   -154.7873778620
    -0.15   -0.120123146   1.318437660   -1.104044549   -154.8195072315
    -0.10   -0.077940599   1.324113763   -1.104202055   -154.8384019264
    -0.05   -0.039663269   1.330130957   -1.104786245   -154.8478197695
     0.00   -0.006022084   1.336141707   -1.105691532   -154.8504831525
     0.05    0.022225533   1.341841433   -1.106674093   -154.8483735728
     0.10    0.044307047   1.346886224   -1.107556817   -154.8429399558
     0.15    0.059539895   1.350952770   -1.108104098   -154.8352472680
     0.20    0.067155733   1.353728491   -1.108184898   -154.8260818008
     0.25    0.066475536   1.354914570   -1.107615516   -154.8160259382
     0.30    0.056697968   1.354235848   -1.106237374   -154.8055118663
     0.35    0.037850406   1.351461783   -1.103909312   -154.7948605233
     0.40    0.009484784   1.346392210   -1.100516900   -154.7843098720
     0.45   -0.028456931   1.338894116   -1.095971799   -154.7740352694
     0.50   -0.075795931   1.328900129   -1.090225188   -154.7641643368
     0.55   -0.131961631   1.316421822   -1.083268251   -154.7547879547
     0.60   -0.196482738   1.301547816   -1.075278183   -154.7459687847
     0.65   -0.268295422   1.284446708   -1.065902753   -154.7377475731
     0.70   -0.346230364   1.265354887   -1.055846360   -154.7301480505
