    -0.40    0.000000125   1.359795714    0.792369827   -115.3523261754
    -0.35   -0.000000061   1.373100171    0.493843952   -115.4297555571
    -0.30   -0.000000036   1.381237086    0.220371981   -115.4862789330
    -0.25    0.000000033   1.385223156   -0.030039259   -115.5267767616
    -0.20    0.000000078   1.385893887   -0.259712906   -115.5549707582
    -0.15    0.000000052   1.383931550   -0.470993689   -115.5737157590
    -0.10   -0.000000009   1.379893475   -0.666057941   -115.5852135866
    -0.05   -0.000000053   1.374236923   -0.846804072   -115.5911699594
     0.00   -0.000000015   1.367340939   -1.014793865   -115.5929107894
     0.05   -0.000000021   1.359525066   -1.171227000   -115.5914694288
     0.10   -0.000000036   1.351063879   -1.316939793   -115.5876526588
     0.15   -0.000000045   1.342198598   -1.452423437   -115.5820911094
     0.20   -0.000000051   1.333144662   -1.577856002   -115.5752783357
     0.25   -0.000000029   1.324097431   -1.693140949   -115.5676013656
     0.30    0.000000051   1.315235884   -1.797946428   -115.5593644665
     0.35    0.000000242   1.306727785   -1.891744890   -115.5508074225
     0.40    0.000000657   1.298729461   -1.973855078   -115.5421195175
     0.45    0.000001471   1.291388796   -2.043488636   -115.5334502826
     0.50    0.000002969   1.284845327   -2.099805393   -115.5249178267
     0.55    0.000006180   1.279229917   -2.141975523   -115.5166153304
     0.60    0.000008135   1.274663821   -2.169251031   -115.5086161377
     0.65    0.000002529   1.271258354   -2.181045624   -115.5009777765
     0.70   -0.000001913   1.269108043   -2.177026584   -115.4937451703
