    -0.40   -0.000000130   1.068097912   -1.296499745   -115.1206314996
    -0.35   -0.000000025   1.106567348   -1.250693780   -115.2867322524
    -0.30    0.000000003   1.145533271   -1.207916613   -115.4007125474
    -0.25    0.000000024   1.184900227   -1.167979190   -115.4779597896
    -0.20    0.000000216   1.224245296   -1.130875032   -115.5291038748
    -0.15    0.000000248   1.262944274   -1.096750285   -115.5615871207
    -0.10    0.000000259   1.300248661   -1.065836603   -115.5806925463
    -0.05    0.000000272   1.335336631   -1.038412740   -115.5902168915
     0.00    0.000000038   1.367341048   -1.014793867   -115.5929107894
     0.05    0.000000032   1.395368066   -0.995324166   -115.5907765851
     0.10    0.000000062   1.418512847   -0.980364968   -115.5852787756
     0.15    0.000000077   1.435882315   -0.970277790   -115.5774941740
     0.20    0.000000116   1.446616115   -0.965406955   -115.5682183283
     0.25    0.000000194   1.449911884   -0.966060445   -115.5580410774
     0.30    0.000000330   1.445051525   -0.972494061   -115.5474007616
     0.35    0.000000551   1.431437924   -0.984889106   -115.5366234963
     0.40    0.000000894   1.408638100   -1.003329990   -115.5259516366
     0.45    0.000000911   1.376427878   -1.027779904   -115.5155643107
     0.50    0.000001897   1.334831601   -1.058057109   -115.5055923289
     0.55    0.000002494   1.284149401   -1.093822365   -115.4961292613
     0.60    0.000003151   1.224969492   -1.134574107   -115.4872398465
     0.65    0.000003945   1.158155435   -1.179656000   -115.4789663752
     0.70    0.000004851   1.084810066   -1.228287048   -115.4713334597
