    -0.20   -20.00   -0.928490424   0.545342659   1.049495589   -154.7913690977
    -0.20   -15.00   -0.839918059   0.493339587   1.109787756   -154.8000772422
    -0.20   -10.00   -0.749179184   0.440030354   1.159541880   -154.8066480183
    -0.20    -5.00   -0.655146960   0.384801473   1.199739822   -154.8112315335
    -0.20     0.00   -0.557060076   0.327188738   1.230992862   -154.8139850659
    -0.20     5.00   -0.454491038   0.266944048   1.253597164   -154.8150742990
    -0.20    10.00   -0.347268798   0.203966907   1.267575125   -154.8146738454
    -0.20    15.00   -0.235467686   0.138301047   1.272695310   -154.8129680035
    -0.20    20.00   -0.119415880   0.070139124   1.268478971   -154.8101518430
    -0.15   -20.00   -1.085004670   0.637340667   0.965146383   -154.8124895075
    -0.15   -15.00   -0.997209788   0.585716878   1.026818215   -154.8202971303
    -0.15   -10.00   -0.907810434   0.533198715   1.077322357   -154.8260750787
    -0.15    -5.00   -0.815897186   0.479213733   1.117474268   -154.8299669813
    -0.15     0.00   -0.720808791   0.423362486   1.147798905   -154.8321225919
    -0.15     5.00   -0.622182385   0.365433164   1.168568922   -154.8326990735
    -0.15    10.00   -0.519874257   0.305341931   1.179827469   -154.8318618939
    -0.15    15.00   -0.413952170   0.243128792   1.181399512   -154.8297859779
    -0.15    20.00   -0.304700240   0.178960695   1.172894457   -154.8266571534
    -0.10   -20.00   -1.229202676   0.722050591   0.884481438   -154.8263479574
    -0.10   -15.00   -1.142580861   0.671096102   0.946528171   -154.8333157543
    -0.10   -10.00   -1.054991973   0.619628333   0.996847184   -154.8383619488
    -0.10    -5.00   -0.965587020   0.567135612   1.036113182   -154.8416220254
    -0.10     0.00   -0.873917682   0.513289249   1.064778364   -154.8432369800
    -0.10     5.00   -0.779639554   0.457913371   1.083094127   -154.8433545844
    -0.10    10.00   -0.682647934   0.400944186   1.091121941   -154.8421305337
    -0.10    15.00   -0.583011484   0.342422451   1.088738599   -154.8397299285
    -0.10    20.00   -0.480977594   0.282493702   1.075636287   -154.8363290084
    -0.05   -20.00   -1.363008284   0.800585215   0.807250606   -154.8346103830
    -0.05   -15.00   -1.277894504   0.750572647   0.868793158   -154.8407999697
    -0.05   -10.00   -1.192432602   0.700370921   0.918110997   -154.8451745146
    -0.05    -5.00   -1.105947144   0.649578918   0.955759856   -154.8478603638
    -0.05     0.00   -1.018021586   0.597932813   0.982128734   -154.8489890073
    -0.05     5.00   -0.928416669   0.545297716   0.997448640   -154.8486982901
    -0.05    10.00   -0.837055576   0.491634802   1.001795986   -154.8471337694
    -0.05    15.00   -0.744024161   0.436992022   0.995093556   -154.8444504613
    -0.05    20.00   -0.649545170   0.381500659   0.977109720   -154.8408147800
     0.00   -20.00   -1.487983285   0.873984437   0.733168144   -154.8385741768
     0.00   -15.00   -1.404723607   0.825071355   0.793451076   -154.8440468692
     0.00   -10.00   -1.321619715   0.776307096   0.841072894   -154.8478082241
     0.00    -5.00   -1.238387123   0.727372898   0.876486843   -154.8499749422
     0.00     0.00   -1.154450719   0.678068354   0.900024717   -154.8506686146
     0.00     5.00   -1.069732236   0.628303866   0.911896696   -154.8500169060
     0.00    10.00   -0.984216169   0.578071983   0.912189358   -154.8481550932
     0.00    15.00   -0.898008305   0.527435947   0.900864182   -154.8452279945
     0.00    20.00   -0.811321457   0.476522744   0.877757094   -154.8413920411
     0.05   -20.00   -1.605497320   0.942997795   0.661971770   -154.8392524879
     0.05   -15.00   -1.524328783   0.895332753   0.720364249   -154.8440683484
     0.05   -10.00   -1.443813609   0.848128066   0.765716851   -154.8472727920
     0.05    -5.00   -1.363994416   0.801154369   0.798393565   -154.8489727004
     0.05     0.00   -1.284189087   0.754274141   0.818672946   -154.8492796513
     0.05     5.00   -1.204475030   0.707447652   0.826742177   -154.8483111143
     0.05    10.00   -1.124901622   0.660705816   0.822691818   -154.8461921226
     0.05    15.00   -1.045617213   0.614137187   0.806513172   -154.8430572890
     0.05    20.00   -0.966859069   0.567876602   0.778090178   -154.8390529624
     0.10   -20.00   -1.716571319   1.008176381   0.593470061   -154.8374380651
     0.10   -15.00   -1.637654648   0.961863153   0.649462306   -154.8416551683
     0.10   -10.00   -1.560085414   0.916334821   0.692092206   -154.8443563576
     0.10    -5.00   -1.483532192   0.871368108   0.721644727   -154.8456387719
