    -0.40   -1.290923880   0.758232797   0.533148202   -154.3802910912
    -0.35   -1.265317370   0.743192302   0.584940146   -154.5456958698
    -0.30   -1.242389005   0.729724997   0.635730452   -154.6592113806
    -0.25   -1.221922860   0.717699635   0.685544255   -154.7361519091
    -0.20   -1.203794046   0.707061507   0.734017443   -154.7870981016
    -0.15   -1.187972244   0.697767225   0.780524990   -154.8194586285
    -0.10   -1.174452302   0.689821669   0.824284159   -154.8384936720
    -0.05   -1.163261418   0.683245804   0.864425626   -154.8479839934
     0.00   -1.154450006   0.678070941   0.900025162   -154.8506686144
     0.05   -1.148084371   0.674336263   0.930126090   -154.8485413411
     0.10   -1.144238544   0.672084852   0.953718395   -154.8430603753
     0.15   -1.142984492   0.671358110   0.969942082   -154.8352978079
     0.20   -1.144383465   0.672190723   0.977851872   -154.8260455168
     0.25   -1.148476543   0.674625512   0.976618988   -154.8158903619
     0.30   -1.155245220   0.678636843   0.965517401   -154.8052681983
     0.35   -1.164723726   0.684227558   0.943963648   -154.7945030968
     0.40   -1.176824369   0.691150295   0.911566308   -154.7838357903
     0.45   -1.191434542   0.699716762   0.868238527   -154.7734441566
     0.50   -1.208382967   0.709654263   0.814017793   -154.7634580501
     0.55   -1.227441081   0.720829318   0.749377082   -154.7539704370
     0.60   -1.248321186   0.733074431   0.675070650   -154.7450457931
     0.65   -1.270682642   0.746190984   0.592380080   -154.7367264856
     0.70   -1.294146560   0.759957379   0.502208648   -154.7290375464
