    -50.00   -1.086272487    2.120969040    0.997080442   -194.0125345955
    -45.00   -0.936543728    2.075297574    1.001128161   -194.0319870954
    -40.00   -0.798800290    2.024908443    1.004611828   -194.0484588635
    -35.00   -0.672848026    1.970752643    1.007214169   -194.0623982946
    -30.00   -0.557539957    1.913080073    1.008198829   -194.0740471491
    -25.00   -0.451340976    1.851960907    1.006658460   -194.0835602851
    -20.00   -0.352854536    1.787440535    1.001685588   -194.0910630031
    -15.00   -0.261043299    1.719704675    0.992470169   -194.0966757256
    -10.00   -0.175325474    1.648743090    0.978339918   -194.1005224182
     -5.00   -0.095345728    1.574801404    0.958775749   -194.1027318417
      0.00   -0.021339094    1.498091834    0.933391365   -194.1034373014
      5.00    0.046362611    1.418724031    0.901927533   -194.1027769406
     10.00    0.107202410    1.336765137    0.864222958   -194.1008950382
     15.00    0.160496659    1.252220635    0.820190165   -194.0979439428
     20.00    0.205477525    1.165041209    0.769791466   -194.0940862818
     25.00    0.241315910    1.075138408    0.713020623   -194.0894972029
     30.00    0.267127662    0.982410010    0.649898852   -194.0843664143
     35.00    0.281969291    0.886782687    0.580488146   -194.0788995579
     40.00    0.284838526    0.788274384    0.504930537   -194.0733182476
     45.00    0.274698035    0.687078139    0.423514171   -194.0678580320
     50.00    0.250543917    0.583661468    0.336763651   -194.0627633803
     55.00    0.211535714    0.478864245    0.245540888   -194.0582788139
     60.00    0.157185814    0.373967820    0.151126607   -194.0546356750
     65.00    0.087571685    0.270697911    0.055244646   -194.0520348807
     70.00    0.003498039    0.171135007   -0.039998967   -194.0506275886
