    -0.40   -0.124207222   1.460483256   0.940944761   -193.8643026127
    -0.35   -0.128759188   1.454853565   0.934307025   -193.9425807827
    -0.30   -0.128307362   1.452226318   0.929505809   -193.9990194462
    -0.25   -0.122972392   1.452477767   0.926363235   -194.0390428625
    -0.20   -0.112732916   1.455607536   0.924782196   -194.0666701163
    -0.15   -0.097516331   1.461667526   0.924713233   -194.0849094405
    -0.10   -0.077240818   1.470729798   0.926132718   -194.0960323922
    -0.05   -0.051847945   1.482861286   0.929028769   -194.1017672567
     0.00   -0.021328255   1.498104016   0.933391841   -194.1034373004
     0.05    0.014261422   1.516461002   0.939206486   -194.1020602650
     0.10    0.054788503   1.537887866   0.946446126   -194.0984211567
     0.15    0.100039241   1.562213737   0.955068581   -194.0931267429
     0.20    0.149714484   1.589434393   0.965012874   -194.0866469656
     0.25    0.203427053   1.619265383   0.976195901   -194.0793465063
     0.30    0.260700904   1.651436719   0.988510899   -194.0715088158
     0.35    0.320974357   1.685620058   1.001827528   -194.0633544029
     0.40    0.383607450   1.721436435   1.015991999   -194.0550548027
     0.45    0.447892225   1.758457675   1.030831357   -194.0467432700
     0.50    0.513066461   1.796218737   1.046155322   -194.0385229840
     0.55    0.578456812   1.834228275   1.061760093   -194.0304733747
     0.60    0.642986654   1.871981683   1.077432901   -194.0226550927
     0.65    0.705967150   1.908977378   1.092957020   -194.0151139827
     0.70    0.766610443   1.944729102   1.108120101   -194.0078843084
