    -0.20   -20.00    0.150047808   1.382836190   0.806697818   -194.0434608965
    -0.20   -15.00    0.237049268   1.306410216   0.797495511   -194.0524557450
    -0.20   -10.00    0.321438179   1.225028133   0.782907669   -194.0592173267
    -0.20    -5.00    0.404213859   1.138569182   0.762152375   -194.0639135460
    -0.20     0.00    0.485756995   1.046970166   0.734608357   -194.0667196294
    -0.20     5.00    0.565927080   0.950155107   0.699802944   -194.0678175538
    -0.20    10.00    0.644198519   0.848044940   0.657396169   -194.0673958612
    -0.20    15.00    0.719735623   0.740557455   0.607166434   -194.0656503181
    -0.20    20.00    0.791438641   0.627637223   0.549000372   -194.0627851947
    -0.15   -20.00    0.009398537   1.490932042   0.862951182   -194.0646952086
    -0.15   -15.00    0.099083854   1.416905881   0.853950397   -194.0727505466
    -0.15   -10.00    0.185216560   1.338280559   0.839632134   -194.0786924302
    -0.15    -5.00    0.268538292   1.255101056   0.819278206   -194.0826805671
    -0.15     0.00    0.349299835   1.167232823   0.792326714   -194.0848808056
    -0.15     5.00    0.427301784   1.074691890   0.758356567   -194.0854648789
    -0.15    10.00    0.502017054   0.977430953   0.717070178   -194.0846107179
    -0.15    15.00    0.572657965   0.875382756   0.668275633   -194.0825035501
    -0.15    20.00    0.638219717   0.768484310   0.611873975   -194.0793375139
    -0.10   -20.00   -0.120317380   1.593985779   0.913477378   -194.0786549085
    -0.10   -15.00   -0.029025205   1.522152980   0.904529850   -194.0858326070
    -0.10   -10.00    0.057840140   1.446176615   0.890373745   -194.0910157520
    -0.10    -5.00    0.140797131   1.366158987   0.870357796   -194.0943544045
    -0.10     0.00    0.219974992   1.282026804   0.843975977   -194.0960040317
    -0.10     5.00    0.295115924   1.193842758   0.810860243   -194.0961254461
    -0.10    10.00    0.365688392   1.101592527   0.770755713   -194.0948855149
    -0.10    15.00    0.430947953   1.005225879   0.723501855   -194.0924586138
    -0.10    20.00    0.489979342   0.904675353   0.669015417   -194.0890285029
    -0.05   -20.00   -0.240600109   1.692681602   0.959419490   -194.0870107971
    -0.05   -15.00   -0.148668435   1.622873439   0.950395268   -194.0933742447
    -0.05   -10.00   -0.062007148   1.549430810   0.936301053   -194.0978593519
    -0.05    -5.00    0.019821911   1.472508934   0.916550558   -194.1006057244
    -0.05     0.00    0.096711494   1.392104773   0.890697000   -194.1017578699
    -0.05     5.00    0.168385105   1.308326701   0.858425629   -194.1014653193
    -0.05    10.00    0.234301941   1.221197729   0.819526807   -194.0998836583
    -0.05    15.00    0.293753230   1.130690804   0.773874304   -194.0971762611
    -0.05    20.00    0.345904101   1.036741305   0.721404556   -194.0935163612
     0.00   -20.00   -0.352780974   1.787515507   1.001687018   -194.0910629972
     0.00   -15.00   -0.261043297   1.719704709   0.992470134   -194.0966757256
     0.00   -10.00   -0.175325496   1.648743058   0.978339889   -194.1005224182
     0.00    -5.00   -0.095345727   1.574801428   0.958775728   -194.1027318417
