    -0.20   -0.20   1.257390539   1.003782419   -0.692370534   -194.0040794652
    -0.20   -0.15   1.250780494   1.003497240   -0.706494005   -194.0221211519
    -0.20   -0.10   1.243988220   1.003850220   -0.725752993   -194.0331005787
    -0.20   -0.05   1.237002554   1.004910096   -0.750186211   -194.0387327750
    -0.20    0.00   1.229848362   1.006751885   -0.779791052   -194.0403309085
    -0.20    0.05   1.222561475   1.009431040   -0.814504280   -194.0389049263
    -0.20    0.10   1.215185277   1.012981431   -0.854190917   -194.0352337607
    -0.20    0.15   1.207768378   1.017414157   -0.898637641   -194.0299194396
    -0.20    0.20   1.200362600   1.022716866   -0.947547471   -194.0234282061
    -0.15   -0.20   1.240480700   0.988680284   -0.732013048   -194.0361635871
    -0.15   -0.15   1.233998627   0.988477297   -0.746311875   -194.0542179359
    -0.15   -0.10   1.227254519   0.988836140   -0.765798739   -194.0652106156
    -0.15   -0.05   1.220298287   0.989886533   -0.790516011   -194.0708565669
    -0.15    0.00   1.213154266   0.991703047   -0.820463553   -194.0724688805
    -0.15    0.05   1.205858086   0.994341149   -0.855579395   -194.0710574284
    -0.15    0.10   1.198453491   0.997834823   -0.895728636   -194.0674010679
    -0.15    0.15   1.190989718   1.002195697   -0.940696463   -194.0621017516
    -0.15    0.20   1.183519849   1.007412290   -0.990183362   -194.0556256400
    -0.10   -0.20   1.225580511   0.975111473   -0.769727228   -194.0550076656
    -0.10   -0.15   1.219220393   0.974950571   -0.784134241   -194.0730753418
    -0.10   -0.10   1.212557191   0.975334616   -0.803779878   -194.0840818185
    -0.10   -0.05   1.205662356   0.976393917   -0.828730523   -194.0897419530
    -0.10    0.00   1.198559480   0.978202613   -0.858929212   -194.0913687641
    -0.10    0.05   1.191299103   0.980800701   -0.894375678   -194.0899720515
    -0.10    0.10   1.183894615   0.984252915   -0.934915347   -194.0863306139
    -0.10    0.15   1.176411407   0.988555935   -0.980332821   -194.0810463285
    -0.10    0.20   1.168876533   0.993726314   -1.030326348   -194.0745852968
    -0.05   -0.20   1.212640265   0.963120515   -0.804778423   -194.0643702502
    -0.05   -0.15   1.206395544   0.963022273   -0.819216442   -194.0824519469
    -0.05   -0.10   1.199850822   0.963451640   -0.838940867   -194.0934728054
    -0.05   -0.05   1.193055219   0.964538310   -0.864002891   -194.0991475996
    -0.05    0.00   1.186031433   0.966355911   -0.894408958   -194.1007892777
    -0.05    0.05   1.178814320   0.968959474   -0.930101112   -194.0994075828
    -0.05    0.10   1.171447809   0.972383436   -0.970945980   -194.0957812503
    -0.05    0.15   1.163982311   0.976640673   -1.016727731   -194.0905121111
    -0.05    0.20   1.156472849   0.981721729   -1.067143186   -194.0840662030
     0.00   -0.20   1.201684766   0.952696530   -0.836392831   -194.0669741563
     0.00   -0.15   1.195615638   0.952685564   -0.850773674   -194.0850706083
     0.00   -0.10   1.189228882   0.953185212   -0.870485136   -194.0961064849
     0.00   -0.05   1.182571789   0.954323781   -0.895583637   -194.1017964762
     0.00    0.00   1.175666032   0.956174107   -0.926079639   -194.1034534644
     0.00    0.05   1.168545883   0.958791043   -0.961918168   -194.1020871394
     0.00    0.10   1.161255109   0.962209323   -1.002967384   -194.0984761894
     0.00    0.15   1.153844557   0.966442517   -1.049011766   -194.0932224002
     0.00    0.20   1.146370220   0.971482364   -1.099747183   -194.0867917656
     0.05   -0.20   1.192749162   0.943926756   -0.863771485   -194.0648010820
     0.05   -0.15   1.186898390   0.944031148   -0.877995885   -194.0829130710
     0.05   -0.10   1.180713586   0.944629012   -0.897590189   -194.0939646612
     0.05   -0.05   1.174239564   0.945846781   -0.922616728   -194.0996704580
     0.05    0.00   1.167496783   0.947756662   -0.953090496   -194.1013432819
     0.05    0.05   1.160518863   0.950413250   -0.988959850   -194.0999927758
     0.05    0.10   1.153349261   0.953851630   -1.030095169   -194.0963975894
     0.05    0.15   1.146039254   0.958086142   -1.076281800   -194.0911594750
     0.05    0.20   1.138645721   0.963109761   -1.127215271   -194.0847443929
     0.10   -0.20   1.185874728   0.936883971   -0.886107638   -194.0593000386
     0.10   -0.15   1.180289410   0.937135783   -0.900065267   -194.0774283945
     0.10   -0.10   1.174354462   0.937863534   -0.919425935   -194.0884964583
     0.10   -0.05   1.168112512   0.939192127   -0.944258161   -194.0942187490
     0.10    0.00   1.161582828   0.941193033   -0.974582025   -194.0959080279
     0.10    0.05   1.154798162   0.943920708   -1.010349684   -194.0945738975
