    -0.40   1.439925535   0.781923906   -0.640073938   -193.6572021536
    -0.35   1.410596793   0.765955384   -0.676071676   -193.8165350150
    -0.30   1.383673268   0.751340411   -0.711712262   -193.9258438390
    -0.25   1.358942532   0.737912740   -0.746945192   -193.9998637578
    -0.20   1.336359097   0.725651754   -0.781420912   -194.0487891552
    -0.15   1.315945078   0.714568173   -0.814598874   -194.0797679650
    -0.10   1.297773652   0.704703697   -0.845833693   -194.0978819798
    -0.05   1.281941117   0.696111084   -0.874427233   -194.1067868462
     0.00   1.268562776   0.688853301   -0.899652618   -194.1091315853
     0.05   1.257768631   0.683000780   -0.920768356   -194.1068443825
     0.10   1.249694392   0.678627161   -0.937036160   -194.1013351998
     0.15   1.244470089   0.675802867   -0.947743003   -194.0936401869
     0.20   1.242111776   0.674589387   -0.952221330   -194.0845239579
     0.25   1.242878151   0.675033301   -0.949754979   -194.0745523020
     0.30   1.246723766   0.677144810   -0.940055372   -194.0641445061
     0.35   1.253701959   0.680969261   -0.922608686   -194.0536113532
     0.40   1.263759367   0.686470714   -0.897154462   -194.0431826705
     0.45   1.276802839   0.693599269   -0.863605898   -194.0330272741
     0.50   1.292674250   0.702269678   -0.822075160   -194.0232674676
     0.55   1.311147327   0.711872050   -0.772927724   -194.0139899300
     0.60   1.331924047   0.723142459   -0.716675630   -194.0052540532
     0.65   1.354651686   0.735471955   -0.654344465   -193.9970982703
     0.70   1.378918925   0.748638371   -0.586386190   -193.9895447363
