    -0.40   -0.055424867   -0.030098461   -1.005375524   -193.8882083934
    -0.35    0.140911625    0.076518685   -0.997472458   -193.9598866099
    -0.30    0.325326834    0.176660996   -0.987796773   -194.0120758523
    -0.25    0.499326431    0.271139986   -0.976517149   -194.0493396093
    -0.20    0.664624919    0.360896762   -0.963753326   -194.0751603173
    -0.15    0.822864741    0.446823191   -0.949597333   -194.0922106625
    -0.10    0.975511721    0.529714949   -0.934132363   -194.1025519390
    -0.05    1.123777384    0.610229906   -0.917447780   -194.1077796111
     0.00    1.268572767    0.688862967   -0.899652498   -194.1091315847
     0.05    1.410484461    0.765933177   -0.880884801   -194.1075697196
     0.10    1.549708780    0.841581092   -0.861318084   -194.1038417526
     0.15    1.686315447    0.915776674   -0.841162476   -194.0985288891
     0.20    1.819913609    0.988334783   -0.820662913   -194.0920829519
     0.25    1.949950720    1.058781546   -0.800095299   -194.0848555380
     0.30    2.075525064    1.126979229   -0.779763506   -194.0771206771
     0.35    2.195750320    1.192250829   -0.759995167   -194.0690921989
     0.40    2.309451640    1.253896225   -0.741146795   -194.0609370652
     0.45    2.415357450    1.311350282   -0.723564665   -194.0527855625
     0.50    2.512862231    1.363804815   -0.707623838   -194.0447392848
     0.55    2.599211402    1.410459829   -0.693690759   -194.0368773476
     0.60    2.673506773    1.450477116   -0.682114294   -194.0292612172
     0.65    2.734142992    1.483337276   -0.673257434   -194.0219387066
     0.70    2.779571679    1.507574174   -0.667443422   -194.0149471215
