    -0.40   -1.122104759   0.595770934   0.332744755   -193.8823647360
    -0.35   -0.950559535   0.725805082   0.428333954   -193.9556636669
    -0.30   -0.784684074   0.845695357   0.510095172   -194.0091127051
    -0.25   -0.624238841   0.956687380   0.580528995   -194.0473569225
    -0.20   -0.468538787   1.060162633   0.641783795   -194.0739410890
    -0.15   -0.316826574   1.157341661   0.695668229   -194.0915857652
    -0.10   -0.168239348   1.249417225   0.743678455   -194.1023892577
    -0.05   -0.022079863   1.337355754   0.787040802   -194.1079758582
     0.00    0.122199684   1.421922424   0.826690491   -194.1096060068
     0.05    0.264836032   1.503724809   0.863412442   -194.1082592123
     0.10    0.405842747   1.583102299   0.897757793   -194.1046969993
     0.15    0.544953541   1.660218996   0.930125524   -194.0995112632
     0.20    0.681528639   1.735061718   0.960774683   -194.0931620151
     0.25    0.815091867   1.807457350   0.989815921   -194.0860070441
     0.30    0.944568614   1.877071667   1.017368727   -194.0783250183
     0.35    1.068916709   1.943540992   1.043297743   -194.0703332772
     0.40    1.186882511   2.006314127   1.067502101   -194.0622014133
     0.45    1.297122588   2.064785183   1.089743210   -194.0540617427
     0.50    1.398884397   2.118276526   1.109904856   -194.0460173869
     0.55    1.489519515   2.166052193   1.127617808   -194.0381486251
     0.60    1.567978845   2.207327199   1.142543308   -194.0305178367
     0.65    1.632925693   2.241272081   1.154350678   -194.0231734936
     0.70    1.682268773   2.269317959   1.162552891   -194.0161534740
