    -0.20   -0.20   -0.289337119   1.199581769   0.973209381   -194.0035466956
    -0.20   -0.15   -0.283940370   1.196679230   0.953000209   -194.0215608734
    -0.20   -0.10   -0.277629456   1.193511668   0.927933266   -194.0325530530
    -0.20   -0.05   -0.270336255   1.190084122   0.898045620   -194.0382246269
    -0.20    0.00   -0.261976351   1.186377809   0.863403438   -194.0398785478
    -0.20    0.05   -0.252540942   1.182383195   0.824122458   -194.0385170326
    -0.20    0.10   -0.242018179   1.178099902   0.780380082   -194.0349131247
    -0.20    0.15   -0.230431651   1.173536747   0.732421744   -194.0296643574
    -0.20    0.20   -0.217800125   1.168711580   0.680565459   -194.0232335464
    -0.15   -0.20   -0.240061160   1.209571626   0.980434085   -194.0359160036
    -0.15   -0.15   -0.234592766   1.206662012   0.960237392   -194.0539298780
    -0.15   -0.10   -0.228234525   1.203497667   0.935183363   -194.0649217114
    -0.15   -0.05   -0.220877754   1.200074327   0.905308427   -194.0705929109
    -0.15    0.00   -0.212461790   1.196373270   0.870678261   -194.0722464414
    -0.15    0.05   -0.202954199   1.192384893   0.831408294   -194.0708845324
    -0.15    0.10   -0.192351360   1.188108740   0.787675395   -194.0672802373
    -0.15    0.15   -0.180677099   1.183553537   0.739724488   -194.0620310995
    -0.15    0.20   -0.167982230   1.178737144   0.687873180   -194.0555999436
    -0.10   -0.20   -0.194820074   1.220123128   0.988046498   -194.0549565656
    -0.10   -0.15   -0.189313234   1.217215116   0.967869063   -194.0729701184
    -0.10   -0.10   -0.182905606   1.214055053   0.942835380   -194.0839615777
    -0.10   -0.05   -0.175490260   1.210637298   0.912981466   -194.0896323640
    -0.10    0.00   -0.167006490   1.206942978   0.878372528   -194.0912854552
    -0.10    0.05   -0.157422174   1.202962547   0.839123565   -194.0899230921
    -0.10    0.10   -0.146733798   1.198695452   0.795410934   -194.0863183396
    -0.10    0.15   -0.134965749   1.194150362   0.747479086   -194.0810687512
    -0.10    0.20   -0.122169338   1.189344974   0.695645163   -194.0746371609
    -0.05   -0.20   -0.154414343   1.230864080   0.995768485   -194.0644503529
    -0.05   -0.15   -0.148868180   1.227958714   0.975617436   -194.0824635640
    -0.05   -0.10   -0.142409173   1.224804314   0.950612160   -194.0934546165
    -0.05   -0.05   -0.134932256   1.221393648   0.920788210   -194.0991249457
