    -0.40   -0.134676996   1.368378661   0.873236076   -193.8675643812
    -0.35   -0.131774119   1.367978170   0.870771746   -193.9447208444
    -0.30   -0.128381992   1.362327246   0.869974500   -194.0003783383
    -0.25   -0.124381005   1.351761675   0.870672657   -194.0398665223
    -0.20   -0.119652936   1.336429095   0.872759993   -194.0671372624
    -0.15   -0.114084609   1.316388067   0.876169874   -194.0851501232
    -0.10   -0.107572833   1.291661086   0.880856423   -194.0961407410
    -0.05   -0.100032104   1.262272998   0.886782138   -194.1018105682
     0.00   -0.091401935   1.228279225   0.893909316   -194.1034626093
     0.05   -0.081650604   1.189785150   0.902193752   -194.1020991302
     0.10   -0.070775289   1.146957411   0.911580882   -194.0984932190
     0.15   -0.058801379   1.100030096   0.922003960   -194.0932424516
     0.20   -0.045781506   1.049309169   0.933382325   -194.0868096861
     0.25   -0.031794889   0.995175472   0.945620577   -194.0795541548
     0.30   -0.016947017   0.938085540   0.958607442   -194.0717551270
     0.35   -0.001368708   0.878568211   0.972216298   -194.0636299302
     0.40    0.014785297   0.817162699   0.986305386   -194.0553477289
     0.45    0.031341031   0.754564256   1.000718979   -194.0470400870
     0.50    0.048108465   0.691527357   1.015289754   -194.0388090553
     0.55    0.064889652   0.628721864   1.029841782   -194.0307334246
     0.60    0.081482201   0.566887363   1.044195821   -194.0228735682
     0.65    0.097685728   0.506760721   1.058174453   -194.0152753645
     0.70    0.113305434   0.449056529   1.071606261   -194.0079733289
