    -0.40    1.462744430   0.473792534   0.344852572   -193.8693579033
    -0.35    1.239756889   0.608150031   0.442616073   -193.9448201958
    -0.30    1.025676683   0.727091520   0.529172703   -193.9998637863
    -0.25    0.820680873   0.832859445   0.606142288   -194.0392647541
    -0.20    0.624298659   0.927524255   0.675035789   -194.0666661861
    -0.15    0.435747298   1.012940332   0.737198874   -194.0848630936
    -0.10    0.254137164   1.090694094   0.793787906   -194.0960109737
    -0.05    0.078634941   1.162107683   0.845765999   -194.1017788062
     0.00   -0.091432338   1.228247557   0.893909364   -194.1034626118
     0.05   -0.256509373   1.289939854   0.938818185   -194.1020707509
     0.10   -0.416776240   1.347788881   0.980931025   -194.0983885230
     0.15   -0.572137775   1.402199408   1.020540962   -194.0930276503
     0.20   -0.722093293   1.453363684   1.057813010   -194.0864647609
     0.25   -0.866322390   1.501443142   1.092800406   -194.0790716041
     0.30   -1.003885646   1.546347225   1.125460132   -194.0711385786
     0.35   -1.133783827   1.587912053   1.155606222   -194.0628929100
     0.40   -1.254863084   1.625880247   1.183192488   -194.0545124894
     0.45   -1.365842249   1.659915536   1.207891615   -194.0461366141
     0.50   -1.465352220   1.689621060   1.229405593   -194.0378742627
     0.55   -1.552885164   1.714555661   1.247401379   -194.0298105684
     0.60   -1.625449522   1.734252043   1.261522725   -194.0220119391
     0.65   -1.682333385   1.748238359   1.271403015   -194.0145301170
     0.70   -1.722185285   1.756064055   1.276680230   -194.0074054862
