    -0.40   -0.899850250   1.067225256   0.900707104   -232.9058694068
    -0.35   -0.922629324   1.024384175   0.900140851   -233.0685766732
    -0.30   -0.945237045   0.984284978   0.900390820   -233.1802535616
    -0.25   -0.967648864   0.946771080   0.901389014   -233.2559491737
    -0.20   -0.989595468   0.911914297   0.902996279   -233.3060668084
    -0.15   -1.010652814   0.879955461   0.905036871   -233.3378951118
    -0.10   -1.030310275   0.851238998   0.907316972   -233.3566122735
    -0.05   -1.048012118   0.826167248   0.909635097   -233.3659414227
    0.00   -1.063179408   0.805176869   0.911786548   -233.3685797447
    0.05   -1.075224170   0.788723478   0.913566221   -233.3664901270
    0.10   -1.083564301   0.777263724   0.914771760   -233.3611076387
    0.15   -1.087639763   0.771234008   0.915206740   -233.3534867062
    0.20   -1.086809266   0.771030437   0.914683771   -233.3444053408
    0.25   -1.080815377   0.776992750   0.913029412   -233.3344391915
    0.30   -1.069135844   0.789389817   0.909907125   -233.3240148664
    0.35   -1.051447965   0.808386145   0.905519898   -233.3134487078
    0.40   -1.027555598   0.834034017   0.899610386   -233.3029748678
    0.45   -0.997409768   0.866241009   0.892117999   -233.2927655960
    0.50   -0.960881844   0.903862242   0.883028096   -233.2829459180
    0.55   -0.918793415   0.948036542   0.872392466   -233.2736047162
    0.60   -0.871351633   0.997456546   0.860270589   -233.2648032091
    0.65   -0.819194610   1.051363904   0.846807835   -233.2565812777
    0.70   -0.763099731   1.108905662   0.832180919   -233.2489623278
