    -0.20   -20.00   -0.843636242   0.774791017   -1.531109559   -194.0257499009
    -0.20   -15.00   -0.881044352   0.766138201   -1.436634790   -194.0319562167
    -0.20   -10.00   -0.910486684   0.755621208   -1.346487847   -194.0363800188
    -0.20    -5.00   -0.931291906   0.743462405   -1.260456778   -194.0391513796
    -0.20     0.00   -0.943133820   0.729316024   -1.178424432   -194.0404041684
    -0.20     5.00   -0.945641364   0.712948744   -1.100364875   -194.0402784050
    -0.20    10.00   -0.938460265   0.694117695   -1.026335022   -194.0389224202
    -0.20    15.00   -0.921244755   0.672574564   -0.956461924   -194.0364948066
    -0.20    20.00   -0.893652761   0.648066278   -0.890927731   -194.0331661350
    -0.15   -20.00   -0.871565257   0.783506868   -1.518855952   -194.0583243549
    -0.15   -15.00   -0.911121274   0.774653300   -1.420366017   -194.0644104652
    -0.15   -10.00   -0.942151484   0.763921224   -1.325853919   -194.0687134448
    -0.15    -5.00   -0.964217496   0.751384959   -1.235083431   -194.0713637169
    -0.15     0.00   -0.976952265   0.736737294   -1.147933640   -194.0724953096
    -0.15     5.00   -0.980006013   0.719738573   -1.064392716   -194.0722481347
    -0.15    10.00   -0.973045628   0.700140877   -0.984545455   -194.0707701090
    -0.15    15.00   -0.955743775   0.677692816   -0.908558465   -194.0682191681
    -0.15    20.00   -0.927771315   0.652140660   -0.836665205   -194.0647651335
    -0.10   -20.00   -0.898207322   0.792110095   -1.509405859   -194.0777472312
    -0.10   -15.00   -0.939676080   0.782952616   -1.406994087   -194.0836909564
    -0.10   -10.00   -0.972297319   0.771994797   -1.308181009   -194.0878550620
    -0.10    -5.00   -0.995630199   0.759079331   -1.212683479   -194.0903692695
    -0.10     0.00   -1.009325488   0.743959457   -1.120363576   -194.0913670379
    -0.10     5.00   -1.013049244   0.726379547   -1.031213860   -194.0909875692
    -0.10    10.00   -1.006484363   0.706078322   -0.945338447   -194.0893777881
    -0.10    15.00   -0.989316450   0.682794608   -0.862935077   -194.0866943866
    -0.10    20.00   -0.961222385   0.656268112   -0.784280288   -194.0831058176
    -0.05   -20.00   -0.923025201   0.800432338   -1.502688666   -194.0877565872
    -0.05   -15.00   -0.966214063   0.790893003   -1.396522782   -194.0935401855
    -0.05   -10.00   -1.000190422   0.779718020   -1.293549809   -194.0975513029
    -0.05    -5.00   -1.024875471   0.766284769   -1.193424235   -194.0999182088
    -0.05     0.00   -1.039558887   0.750722517   -1.095974465   -194.1007732041
    -0.05     5.00   -1.044040359   0.732614280   -1.001189273   -194.1002542560
    -0.05    10.00   -1.038014634   0.711677502   -0.909182815   -194.0985067269
    -0.05    15.00   -1.021176722   0.687635043   -0.820173124   -194.0956854213
    -0.05    20.00   -0.993206079   0.660214919   -0.734467384   -194.0919567058
     0.00   -20.00   -0.945396988   0.808157355   -1.498666300   -194.0910565309
     0.00   -15.00   -0.990137077   0.798135848   -1.388983139   -194.0966666657
     0.00   -10.00   -1.025594127   0.786450069   -1.282072970   -194.1005145659
     0.00    -5.00   -1.051262818   0.772738225   -1.177499486   -194.1027264913
     0.00     0.00   -1.066916810   0.756764769   -1.075058151   -194.1034332499
     0.00     5.00   -1.072199705   0.738183131   -0.974721658   -194.1027711006
     0.00    10.00   -1.066814886   0.716681973   -0.876604357   -194.1008832894
     0.00    15.00   -1.050466493   0.691962720   -0.780931854   -194.0979220636
     0.00    20.00   -1.022837557   0.663737312   -0.688025397   -194.0940509170
     0.05   -20.00   -0.964771789   0.815136321   -1.497323738   -194.0896117451
     0.05   -15.00   -1.010799145   0.804438637   -1.384426197   -194.0950393144
     0.05   -10.00   -1.047332808   0.792272308   -1.273868455   -194.0987173954
     0.05    -5.00   -1.074073707   0.778183700   -1.165120987   -194.1007701040
     0.05     0.00   -1.090634533   0.761828429   -1.057928584   -194.1013264647
     0.05     5.00   -1.096713138   0.742826202   -0.952244709   -194.1005206785
     0.05    10.00   -1.092020543   0.720829830   -0.848174628   -194.0984933623
     0.05    15.00   -1.076273299   0.695513933   -0.745937185   -194.0953935296
     0.05    20.00   -1.049162632   0.666574123   -0.645847058   -194.0913809642
     0.10   -20.00   -0.980640208   0.820958304   -1.498596669   -194.0848562767
     0.10   -15.00   -1.027553649   0.809547626   -1.382853196   -194.0900959910
     0.10   -10.00   -1.064986018   0.796855669   -1.269073066   -194.0936009896
     0.10    -5.00   -1.092588861   0.782365108   -1.156507029   -194.0954933197
     0.10     0.00   -1.109943665   0.765653484   -1.044909425   -194.0959001587
     0.10     5.00   -1.116756976   0.746277582   -0.934209817   -194.0949533799
     0.10    10.00   -1.112746771   0.723848598   -0.824496348   -194.0927905143
     0.10    15.00   -1.097647057   0.698013890   -0.715966394   -194.0895566714
     0.10    20.00   -1.071168810   0.668443577   -0.608905446   -194.0854070457
     0.15   -20.00   -0.992216450   0.825468169   -1.502604686   -194.0778424063
     0.15   -15.00   -1.039768736   0.813206669   -1.384427048   -194.0828922507
     0.15   -10.00   -1.077842840   0.799936688   -1.267740274   -194.0862237410
     0.15    -5.00   -1.106114704   0.785032291   -1.151868692   -194.0879572251
     0.15     0.00   -1.124092875   0.767986709   -1.036318533   -194.0882181249
     0.15     5.00   -1.131516207   0.748276666   -0.921068209   -194.0871358330
     0.15    10.00   -1.128103984   0.725463102   -0.806184151   -194.0848443933
     0.15    15.00   -1.113625062   0.699173471   -0.691828597   -194.0814843613
     0.15    20.00   -1.087806721   0.669064314   -0.578233300   -194.0772054401
     0.20   -20.00   -0.999065618   0.828376558   -1.509295107   -194.0693460100
